iteration,omega2_scoring_x_pathogen
108,0.22643179985412573
109,0.22596752216724064
110,0.24767261907547036
111,0.2953080240606735
112,0.2592606127494378
113,0.2765867319891499
114,0.2768617338397551
115,0.2522485559769996
116,0.26244759420037983
117,0.22155557650591637
118,0.30990223514432097
119,0.21893894001916764
120,0.2522485559769996
121,0.27382758243229705
122,0.21474156746730808
123,0.23173690931607913
124,0.23720352506393239
125,0.25973041095388094
126,0.26637337521069177
127,0.13563574532441944
128,0.30953983466867147
129,0.3373913553783445
130,0.25177992989678843
131,0.3044960177245071
132,0.2867132245367951
133,0.3065714385398491
134,0.23143793176443828
135,0.25941582691125115
136,0.2852515324829458
137,0.20986346089302468
138,0.2643333918112297
139,0.255278822201599
140,0.3308743733770338
141,0.23941622207196195
142,0.31660180344103006
143,0.28206840837614033
144,0.326206494637166
145,0.22916583100317076
146,0.3054633559921188
147,0.29588570116914764
148,0.2700155165348241
149,0.23680003107008898
150,0.23432949442663822
151,0.326204316542795
152,0.22506201918702246
153,0.31514275894802257
154,0.36631160894571796
155,0.20425054887890134
156,0.31780248781128145
157,0.2774506426860781
158,0.34589503144139583
159,0.21034184114318566
160,0.22796665330673604
161,0.254738937546476
162,0.3096027104247401
163,0.25873231302598404
164,0.303313051517376
165,0.30838769243439507
166,0.2896147989981055
167,0.27115208809244873
168,0.25257529616346186
169,0.29228580504143814
170,0.31137258063325
171,0.31391172078478474
172,0.30364531796482475
173,0.2712775646072338
174,0.2693405915598016
175,0.26390503134151194
176,0.31250801341852796
177,0.21649876957767003
178,0.3205187119086753
179,0.2958857011691476
180,0.2539476400342066
181,0.30861461972838844
182,0.3382549710868393
183,0.1965269872957881
184,0.2598090912892124
185,0.29644999580156817
186,0.3179995566054839
187,0.27151271007880584
188,0.26443051079646945
189,0.2903309659159597
190,0.24920511446487478
191,0.24889370618457457
192,0.2371054477086232
193,0.2958883998127433
194,0.2531614115540169
195,0.2712775646072338
196,0.33388446402112965
197,0.2529958701355858
198,0.36505094188527315
199,0.21932263541770158
200,0.30471703772364134
201,0.20934972778960942
202,0.3348844305786182
203,0.21298238873489664
204,0.25653043172089973
205,0.28263255203879656
206,0.24120201939856292
207,0.2551509458624206
208,0.21749567774886971
209,0.2921258436044181
210,0.3136189816073105
211,0.2442388526276406
212,0.25470154880882645
213,0.28612548803693905
214,0.2072952822874147
215,0.2473617333054522
216,0.1555903637890394
217,0.24573295603470682
218,0.22997150563904595
219,0.22641072044004676
220,0.2217187686688237
221,0.29306129751157906
222,0.3249008678617277
223,0.24616682147670507
224,0.2649727144016931
225,0.2993907669311157
226,0.24802616362608726
227,0.2756195239281892
228,0.33160944229042727
229,0.2565304317208998
230,0.23257358087229602
231,0.2796717576966413
232,0.25333228775721117
233,0.23829113211322606
234,0.2580045310527235
235,0.2551946303172104
236,0.22990718476164734
237,0.22881879191370094
238,0.30990223514432097
239,0.29240731335950504
240,0.2652774073379353
241,0.2320928232233658
242,0.2846106679498173
243,0.30286701730416227
244,0.24095844386361062
245,0.3140229604453188
246,0.3069379555822898
247,0.3346899282322869
248,0.24270902961338617
249,0.3176258543437991
250,0.2246258440921279
251,0.2876652539567351
252,0.24472684926204671
253,0.2536564583128623
254,0.24221665917776392
255,0.3047864952246674
256,0.29971816440778354
257,0.2210661485413713
258,0.25374184071315575
259,0.28713864463778027
260,0.2883562331652224
261,0.30898312952652296
262,0.23353467691053
263,0.29132790774317213
264,0.2503176272318122
265,0.2768122249551135
266,0.29531250338328546
267,0.23846248666313563
268,0.3191037418065304
269,0.287072414734262
270,0.3169217226685215
271,0.2564295381138037
272,0.22571306399870242
273,0.2681581388370304
274,0.26867351432727005
275,0.33715577845121963
276,0.2476289484729681
277,0.28183128663748097
278,0.3174519594674611
279,0.2725257415649926
280,0.23776103866122736
281,0.21364559622611645
282,0.2557510444120399
283,0.366311608945718
284,0.28284292077769746
285,0.3768342111111609
286,0.28766525395673503
287,0.24443700454983236
288,0.304938049081616
289,0.2551151975248945
290,0.32661843646262945
291,0.2902606214456813
292,0.20818140308597272
293,0.24508062885650342
294,0.2634939224764195
295,0.33062241456942415
296,0.24802348727906165
297,0.22796010303382214
298,0.23322881617031369
299,0.276051606120675
300,0.2784197439446231
301,0.29110062530676767
302,0.3217142776514386
303,0.24615840824982715
304,0.28470125573806393
305,0.3083876924343951
306,0.22293180054867887
307,0.2935529365766525
308,0.28894319755594017
309,0.22654038985088437
310,0.2886744200503346
311,0.25527210646458126
312,0.2048534028894926
313,0.24502707844070765
314,0.26970437085855076
315,0.2986236580746728
316,0.26526480671702707
317,0.31072947433008863
318,0.28101014985685785
319,0.25957944379533276
320,0.27232499229137824
321,0.32341129361324483
322,0.29798915273270965
323,0.29886896973729615
324,0.27180393626186256
325,0.2853305277455958
326,0.26161051342944674
327,0.18122806056300558
328,0.26114112112958343
329,0.30838769243439507
330,0.23107311461732688
331,0.33886295819095114
332,0.2765867319891498
333,0.2579266348412635
334,0.28369085204010436
335,0.24480842577513462
336,0.30347897207267444
337,0.23360490240762088
338,0.3666644620042731
339,0.22054398010348214
340,0.25305302820947656
341,0.2296357129091542
342,0.2565304317208998
343,0.2248614945275841
344,0.30514863620232807
345,0.2774735796572143
346,0.2854417832273978
347,0.32602212104827505
348,0.3311244611065467
349,0.2441415125706783
350,0.3332355315062042
351,0.25722786605763265
352,0.24495968730295492
353,0.3033782671090745
354,0.27481312593468404
355,0.05242772022850322
356,0.3296003676580871
357,0.24867045363008583
358,0.3115595935397824
359,0.2545436813930299
360,0.2879560671261191
361,0.22668445326020947
362,0.24775757933576859
363,0.30838769243439507
364,0.21900285513107598
365,0.27723968275674793
366,0.1943109455373454
367,0.2473186336841463
368,0.21805735636300416
369,0.2994189568367475
370,0.24526576506303094
371,0.24658428905783678
372,0.32711340586344795
373,0.12942370918049367
374,0.305475999254599
375,0.305148636202328
376,0.29352764731536124
377,0.21505271365921252
378,0.3075172725141618
379,0.2871339484388313
380,0.29052401959856833
381,0.2824570780277781
382,0.2584812464074653
383,0.23726487468427532
384,0.24560807978506408
385,0.2577462964499993
386,0.27174583746365455
387,0.2642364723890247
388,0.2996773649008659
389,0.3373913553783445
390,0.232215785922696
391,0.32048648408304264
392,0.18096649771701018
393,0.26578556627767186
394,0.2589263088318275
395,0.29094750050848694
396,0.2885562231587017
397,0.22201884234670874
398,0.19652698729578807
399,0.2502365263542354
400,0.3239920773409582
401,0.2863627837533805
402,0.3271134058634481
403,0.24649172206558564
404,0.3044960177245071
405,0.2560893754389533
406,0.22697540969669097
407,0.2209148342510153
408,0.2209875633787438
409,0.23994690033711163
410,0.23757299433489823
411,0.2264703884974307
412,0.2671490062225119
413,0.3090875921554165
414,0.30343276660395846
415,0.22993692621932266
416,0.24987927212193084
417,0.2791464451282604
418,0.24963130979340387
419,0.2580045310527234
420,0.29657799955144976
421,0.2718039362618625
422,0.2452404663606273
423,0.28468849118008666
424,0.3166921777514224
425,0.3192951826101337
426,0.24684073660644995
427,0.27013522095693304
428,0.3007752190638884
429,0.268770643454748
430,0.29522776578511384
431,0.2997977314489759
432,0.12338507446135602
433,0.2514367655442153
434,0.26725320747193926
435,0.29345984480331083
436,0.29433007413815343
437,0.30622384495909555
438,0.33761942497670183
439,0.257443982421854
440,0.2778670904564678
441,0.23525416357685652
442,0.26066831686753006
443,0.2953125033832854
444,0.2735140487407577
445,0.2843430038986642
446,0.31644449187058127
447,0.3285929652257255
448,0.3065714385398491
449,0.22779430994300087
450,0.2416882297077104
451,0.22412809764423886
452,0.2986236580746728
453,0.25187523084602836
454,0.23633378027462376
455,0.24114961653709385
456,0.22798756859553362
457,0.2848628235451114
458,0.21404704326035334
459,0.2784197439446231
460,0.25646758243393153
461,0.26011415362233514
462,0.26506777920783886
463,0.3007752190638884
464,0.2761062982372722
465,0.26239303674780895
466,0.30587634941941544
467,0.28165781431375636
468,0.24740922563257273
469,0.3032398314420527
470,0.20873479859172764
471,0.26527740733793537
472,0.2573236578978367
473,0.2856900669265544
474,0.366311608945718
475,0.26609673905802017
476,0.22901232252090836
477,0.24616682147670504
478,0.2490673723113329
479,0.2447427111106676
480,0.3230445531258041
481,0.29689702666942447
482,0.26584943956092927
483,0.2655809585963433
484,0.23481245508527712
485,0.2239674607419426
486,0.23831773838089582
487,0.28032772347196633
488,0.24967263311494886
489,0.26110579117565635
490,0.22054398010348214
491,0.21706720104342112
492,0.2554713769910676
493,0.2573949261826162
494,0.24335232321403874
495,0.24092343380223957
496,0.29448488006163553
497,0.24233164236079993
498,0.3617249940019435
499,0.27327042880847435
500,0.3633570115214291
501,0.29094750050848694
502,0.24688199457989812
503,0.2123062922450054
504,0.28510068723887955
505,0.3054849527974101
506,0.34771041080940074
507,0.22331049305979833
508,0.34528200852972823
509,0.31267715846363253
510,0.3322128294268135
511,0.3174519594674611
512,0.2871339484388312
513,0.3123029298991826
514,0.26781224841069046
515,0.3337447287157324
516,0.24908029272581678
517,0.2921258436044182
518,0.2936167510876126
519,0.2643333918112297
520,0.21034144256660184
521,0.23873366348901057
522,0.3332184455905283
523,0.30908759215541654
524,0.25225658830691305
525,0.3164986903290232
526,0.2209875633787438
527,0.2529958701355858
528,0.30439651251414107
529,0.31733712824228005
530,0.2884080943525322
531,0.33333598779310875
532,0.2886772779965786
533,0.2783394210728187
534,0.3646867538872903
535,0.22910364593712323
536,0.3423067406550353
537,0.3183382626280603
538,0.24627195293015738
539,0.3744568366655504
540,0.28482081342086685
541,0.31764219198730576
542,0.3141356551775596
543,0.25235342653721576
544,0.3031073966043909
545,0.24987927212193084
546,0.23300157773480593
547,0.29949916415812233
548,0.29582926347911603
549,0.3059257344490323
550,0.3227099156096414
551,0.2997696709816584
552,0.22796665330673607
553,0.3736767161107601
554,0.33385463171420576
555,0.2812193768245514
556,0.29227833679822973
557,0.29599401003464254
558,0.1489588353994473
559,0.30252147429897563
560,0.3131773571599188
561,0.25705663172770177
562,0.29052401959856833
563,0.2856330390979964
564,0.3440882793257603
565,0.24221665917776397
566,0.2509831399902212
567,0.2574514030676065
568,0.24327554943837587
569,0.24826230516150946
570,0.292971728809205
571,0.30657143853984914
572,0.2680402874283383
573,0.2403924672172374
574,0.26168574238754466
575,0.2787228909972941
576,0.2888087971606544
577,0.3030421679006632
578,0.29306129751157906
579,0.3037915214053635
580,0.1878004490870617
581,0.2919599182833788
582,0.22133826259824912
583,0.31163259776637237
584,0.279935513521758
585,0.29212015231400174
586,0.22362187315544166
587,0.3333230452330226
588,0.2810101498568578
589,0.24256615937854875
590,0.3248533390283618
591,0.33543311002873977
592,0.2917573699277697
593,0.32077173426052435
594,0.23085475933633132
595,0.250768268589872
596,0.34645617888403474
597,0.3388929533412679
598,0.2845200180145348
599,0.272052933869181
600,0.24867045363008575
601,0.2412492499477168
602,0.2985595438612985
603,0.2832580791409459
604,0.24868449971796283
605,0.2502193545494749
606,0.26409053425171913
607,0.3555974475113416
608,0.2898986732661992
609,0.23726487468427526
610,0.23612619598981757
611,0.3008422921971382
612,0.24595948264361656
613,0.2764906310684079
614,0.3092625263600514
615,0.29227833679822973
616,0.24616682147670502
617,0.3210531178233861
618,0.29971924177946646
619,0.2592697885718764
620,0.2757084103897807
621,0.08175669879959682
622,0.2522589977759837
623,0.2632122678988145
624,0.23570834768095306
625,0.24379315952867833
626,0.32403104544965916
627,0.22286718359505955
628,0.3380964589709498
629,0.25597171900980153
630,0.29016722603921014
631,0.31259693998634264
632,0.2491132833203138
633,0.24905648611787826
634,0.277437965204523
635,0.2772396827567479
636,0.23930340623664995
637,0.23952845660257494
638,0.3227053950411428
639,0.3362791497187525
640,0.2301855105480066
641,0.29745698125825304
642,0.2279875685955337
643,0.26623956743292665
644,0.3285929652257256
645,0.32777573397076754
646,0.2778881438685904
647,0.22910364593712323
648,0.3555974475113416
649,0.30967059860615365
650,0.18882920464242747
651,0.24189680367566765
652,0.3765161080018829
653,0.2981375815482551
654,0.3007752190638884
655,0.30524188347325837
656,0.2594037117556522
657,0.29810131321243655
658,0.23903315298124775
659,0.19820917260667623
660,0.31988194026027045
661,0.352456488030166
662,0.24802348727906165
663,0.22905467729441806
664,0.23316020688492956
665,0.2816578143137564
666,0.2453561627947778
667,0.23379409272617452
668,0.2564297790607692
669,0.3362937005780548
670,0.279935513521758
671,0.27927733496006524
672,0.256214043222367
673,0.2320928232233658
674,0.22704312440108035
675,0.22570100859708964
676,0.27180393626186256
677,0.27763435812311943
678,0.2728597568711025
679,0.2618644402025675
680,0.2834401457344082
681,0.28597348259937777
682,0.2952277657851139
683,0.24626083165835977
684,0.28290544685263647
685,0.28535359998053844
686,0.26138936745617497
687,0.24679732533592613
688,0.24654678810350467
689,0.20172031165477636
690,0.29227833679822973
691,0.2486671527901619
692,0.3455485171277036
693,0.2572278660576326
694,0.23680741912294467
695,0.3183382626280603
696,0.24614363808307763
697,0.23649800165712478
698,0.25759195490630127
699,0.28313999886887087
700,0.29110062530676767
701,0.25988239785785905
702,0.2444151905396409
703,0.23398444699180668
704,0.3014529462181946
705,0.32403104544965916
706,0.24181696827248253
707,0.24180906823941872
708,0.2791627633570536
709,0.29000809494152324
710,0.22746718392577445
711,0.2637087439415197
712,0.29182844359248683
713,0.3163250677809622
714,0.2124737477381537
715,0.2718039362618625
716,0.2022509448541386
717,0.3024340277504789
718,0.2463743025062631
719,0.28146466442930407
720,0.2783134601028285
721,0.2832580791409459
722,0.22865825027527123
723,0.20909034693615838
724,0.2331228729079633
725,0.2956307280659739
726,0.2953125033832856
727,0.23773254156689153
728,0.2469733337075358
729,0.33529787289107627
730,0.270296263420111
731,0.24241372108387196
732,0.22510040820936672
733,0.23432949442663825
734,0.31094762321285385
735,0.21593092753550205
736,0.2753516089499285
737,0.2583293022170497
738,0.24565573561791684
739,0.2672812812029046
740,0.2660315031842787
741,0.3058417781089311
742,0.23603568438315226
743,0.3014725526045245
744,0.21618351365087288
745,0.2682144743513562
746,0.24791974007452872
747,0.24676390900989092
748,0.2805857488585052
749,0.25707244635400234
750,0.25232613676668475
751,0.24575231188445681
752,0.34401582104626865
753,0.2896147989981055
754,0.27708747435937725
755,0.26918668013791247
756,0.2885424682520192
757,0.20818140308597272
758,0.2547015488088264
759,0.26934059155980167
760,0.2062319000109114
761,0.2601141536223351
762,0.24450335744629736
763,0.24440855547775506
764,0.22613692960905227
765,0.2049676699733207
766,0.3138146150059964
767,0.29810131321243655
768,0.25451830830354494
769,0.3025631314605891
770,0.23760441233762455
771,0.29116822600107967
772,0.25454368139302996
773,0.23391889791006773
774,0.2668437270427083
775,0.2533854921923785
776,0.2842442260793752
777,0.31185091528519354
778,0.19149570941861574
779,0.29459556342230225
780,0.32051871190867526
781,0.24688199457989812
782,0.25272454633457503
783,0.29363248429726474
784,0.24207362967963073
785,0.3040227970487327
786,0.3224759711894335
787,0.2568397936759322
788,0.315777806199653
789,0.34564467349770356
790,0.2583293022170497
791,0.2566577910854261
792,0.29178242627496553
793,0.2854417832273978
794,0.29903543725309084
795,0.30191315095781623
796,0.2608922758483705
797,0.23361240114593795
798,0.22153616236991336
799,0.2289311193695538
800,0.32048331183878603
801,0.25591926100585544
802,0.29051091577711463
803,0.2625239373052144
804,0.31196447777891445
805,0.3359476538138253
806,0.22495986362152934
807,0.28284292077769746
808,0.24193721225978043
809,0.2743338630646361
810,0.3188558000288748
811,0.3004044020708067
812,0.2701852700055746
813,0.3489734798551056
814,0.31934048977049034
815,0.317605585767488
816,0.29345984480331083
817,0.29220760018439157
818,0.21353152944630335
819,0.2687086122721259
820,0.3365650355229398
821,0.22270469230386847
822,0.28782146464804603
823,0.2409584438636106
824,0.31028098001613497
825,0.31996738809308806
826,0.3286259510990663
827,0.3248533390283618
828,0.2605052576789132
829,0.3306345514158093
830,0.3166921777514224
831,0.25486028961897916
832,0.2797044251962477
833,0.29549269197057315
834,0.2665139512316278
835,0.26852870066779205
836,0.23637885391448024
837,0.3248533390283618
838,0.32713528278561776
839,0.217616624766247
840,0.2611363757017025
841,0.24906170265253552
842,0.2945791357564008
843,0.2958883998127433
844,0.2922141216295085
845,0.2962519839491442
846,0.238766449865277
847,0.255278822201599
848,0.2522547955152161
849,0.20228672096526076
850,0.23561592955502633
851,0.33693469036285834
852,0.2660315031842787
853,0.22169693430185147
854,0.23660154991555735
855,0.33598300059636205
856,0.3047170377236413
857,0.23903315298124778
858,0.24526576506303102
859,0.29290481197827517
860,0.3353931901941687
861,0.3224940186331006
862,0.3366159421068714
863,0.2645047478078934
864,0.33112446110654664
865,0.33939670885165685
866,0.3204864840830427
867,0.2982216639681022
868,0.20155494406619345
869,0.3007752190638884
870,0.3256076397712805
871,0.2281230081482158
872,0.2805857488585052
873,0.2562641640868149
874,0.28671322453679504
875,0.23776089977667064
876,0.22286718359505955
877,0.23947924495332995
878,0.22757059993583642
879,0.2641344636546081
880,0.21581905191742562
881,0.2573213365616831
882,0.11977034142262591
883,0.3092020966107467
884,0.22188001664895765
885,0.2669219699317361
886,0.28482128031052917
887,0.24560807978506416
888,0.2802492417118277
889,0.20871538454100566
890,0.2427686047550262
891,0.3756823057146886
892,0.25289696827530633
893,0.27972085466103613
894,0.27655886442218647
895,0.22570100859708964
896,0.09758516085003278
897,0.34894542433466774
898,0.31066192860616537
899,0.2921258436044182
900,0.27470699319015596
901,0.2315635495249213
902,0.24753721451763425
903,0.22232044884509997
904,0.29764790215212
905,0.24124924994771682
906,0.2803500089056431
907,0.2379660353120548
908,0.26050525767891325
909,0.25999085729595633
910,0.310380443333636
911,0.31418212711791027
912,0.2966393459808141
913,0.3149698652279887
914,0.2512552417608824
915,0.22145217747929855
916,0.25149545661809025
917,0.29966596989866756
918,0.376516108001883
919,0.3052745818260362
920,0.2329887713678569
921,0.3173371282422801
922,0.24241372108387194
923,0.25486028961897905
924,0.329200154489891
925,0.25272454633457503
926,0.27118988933859467
927,0.2358551263881149
928,0.22771738231081934
929,0.19762878011307258
930,0.2194228323521034
931,0.26733795694517926
932,0.2616105134294468
933,0.23969562436823094
934,0.3000075826908476
935,0.24560807978506413
936,0.33004454800910926
937,0.279935513521758
938,0.3093620309229169
939,0.29195991828337875
940,0.29228580504143814
941,0.3037515065618972
942,0.29989125618388174
943,0.28759998558222755
944,0.24059584630751027
945,0.30343276660395835
946,0.24906737231133286
947,0.29212015231400174
948,0.26593458185105034
949,0.29352764731536124
950,0.2614742227513437
951,0.30920209661074677
952,0.2855775018299228
953,0.28552220408295087
954,0.3166921777514224
955,0.24268165252302087
956,0.22595114298903707
957,0.22255673291316735
958,0.3154571573750554
959,0.33543311002873977
960,0.27376986093773886
961,0.30969652851698076
962,0.24626083165835977
963,0.293570182142123
964,0.20966335231733202
965,0.3440644373728156
966,0.2689871531052376
967,0.2361318934800862
968,0.258566393022709
969,0.2360846413537244
970,0.2899693234080142
971,0.3126843733015479
972,0.2928892001787814
973,0.2351648428447833
974,0.2690130794134003
975,0.23259842008226556
976,0.3213497427037441
977,0.23189449286659686
978,0.2936167510876125
979,0.21893894001916764
980,0.29663934598081404
981,0.2545111524161766
982,0.26208928753288113
983,0.27438821243490313
984,0.33488421426023895
985,0.2846106679498173
986,0.26568147530283687
987,0.3736767161107601
988,0.2602548521921571
989,0.24678994843313498
990,0.2541059477811453
991,0.3138146150059964
992,0.22573314081655832
993,0.23523230080029614
994,0.23791213086107246
995,0.2597101979717977
996,0.2609778468932754
997,0.2077735882583695
998,0.30059615098887466
999,0.2765588644221865
